P_serialNumber,P_LocatorID,P_invItemId,P_subinventoryCode
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
9909123673,728341,1279,On Hold
9909118997,728341,1279,On Hold
9909135435,728341,1279,On Hold
9909118919,728341,1279,On Hold
9909119063,728341,1279,On Hold
9909122807,728341,1279,On Hold
9909118917,728341,1279,On Hold
9909118918,728341,1279,On Hold
9909135356,728341,1279,On Hold
9909122790,728341,1279,On Hold
9909123685,728341,1279,On Hold
9909135464,728341,1279,On Hold
9909122810,728341,1279,On Hold
9909119033,728341,1279,On Hold
9909119000,728341,1279,On Hold
9909119044,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
9909119024,728341,1279,On Hold
9909119061,728341,1279,On Hold
9909118932,728341,1279,On Hold
9909135466,728341,1279,On Hold
9909118992,728341,1279,On Hold
9909118982,728341,1279,On Hold
9909119034,728341,1279,On Hold
9909119074,728341,1279,On Hold
9909118994,728341,1279,On Hold
9909122781,728341,1279,On Hold
9909119048,728341,1279,On Hold
9909123682,728341,1279,On Hold
9909135362,728341,1279,On Hold
9909122782,728341,1279,On Hold
9909118981,728341,1279,On Hold
9909119040,728341,1279,On Hold
9909118916,728341,1279,On Hold
9909118991,728341,1279,On Hold
9909119058,728341,1279,On Hold
9909135358,728341,1279,On Hold
9909119045,728341,1279,On Hold
9909119060,728341,1279,On Hold
9909135357,728341,1279,On Hold
9909119049,728341,1279,On Hold
9909119056,728341,1279,On Hold
9909135403,728341,1279,On Hold
9909123683,728341,1279,On Hold
9909135442,728341,1279,On Hold
9909118993,728341,1279,On Hold
9909123674,728341,1279,On Hold
9909119031,728341,1279,On Hold
9909119050,728341,1279,On Hold
9909123675,728341,1279,On Hold
9909119021,728341,1279,On Hold
9909135440,728341,1279,On Hold
9909119046,728341,1279,On Hold
9909119038,728341,1279,On Hold
9909119039,728341,1279,On Hold
9909118915,728341,1279,On Hold
9909119035,728341,1279,On Hold
9909118985,728341,1279,On Hold
9909119043,728341,1279,On Hold
9909122786,728341,1279,On Hold
9909118999,728341,1279,On Hold
9909119072,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
3.52109E+14,728341,1279,On Hold
